image,href,adress,price,title
"https://img.olx.com.br/thumbs256x256/67/678006002995067.jpg,673006003486395.jpg,679006006610102.jpg,674006002009714.jpg,678006009655134.jpg,670006006701772.jpg,670006005133421.jpg,677006008747843.jpg,677006000224524.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-1-8-locker-654031137,"São José, 
										Fazenda Santo Antônio",R$ 33.900,Palio Weekend Adventure 1.8 Locker - 2012
https://img.olx.com.br/thumbs256x256/20/207920104317411.jpg,https://(null).olx.com.br/(null)/(null)/punto-essence-1-6-16v-flex-704037215,Kobrasol,R$ 31.890,Punto Essence 1.6 16V (Flex)
https://img.olx.com.br/thumbs256x256/71/710902091624196.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2019-1-0-firefly-flex-drive-manual-676166541,"São José, 
										Barreiros",R$ 41.900,FIAT ARGO 2019/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
https://img.olx.com.br/thumbs256x256/14/140914106055963.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-whats-706671807,Santo Amaro da Imperatriz,R$ 20.000,Idea elx 1.4 whats * - 2008
https://img.olx.com.br/thumbs256x256/15/152907035312755.jpg,https://(null).olx.com.br/brasil/(null)/strada-adventure-1-8-16v-cabine-dupla-690012271,Kobrasol,R$ 34.900,Strada Adventure 1.8 16V (Cabine Dupla)
https://img.olx.com.br/thumbs256x256/42/424903086595129.jpg,https://(null).olx.com.br/brasil/(null)/palio-fire-1-0-8v-economy-flex-2p-706638426,Kobrasol,R$ 18.900,Palio Fire 1.0 8V Economy (Flex) 2p
https://img.olx.com.br/thumbs256x256/82/823021001125172.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-economy-1-0-2010-706623472,Santo Amaro da Imperatriz,R$ 10.000,Uno Economy 1.0 2010 - 2010
https://img.olx.com.br/thumbs256x256/46/460916116784331.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/linea-absoluto-automatico-2010-carro-super-inteiro-706519334,Águas Mornas,R$ 24.300,LÍNEA absoluto automático 2010 carro super inteiro - 2010
https://img.olx.com.br/thumbs256x256/70/706009000777297.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-adv-dualogic-1-8-8v-685415011,"São José, 
										Campinas",R$ 46.900,Palio Week. Adv. Dualogic 1.8 8V - 2016
"https://img.olx.com.br/thumbs256x256/74/749013009308096.jpg,748013005837416.jpg,746013001355301.jpg,742013003686067.jpg,747013007314097.jpg,741013005162748.jpg,743013004309797.jpg,749013000784777.jpg,749013004256591.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-easy-on-1-0-648880695,"Palhoça, 
										Aririú",R$ 30.900,Mobi easy on 1.0 - 2017
https://img.olx.com.br/thumbs256x256/76/760015004447032.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-freemont-2013-2014-2-4-precision-16v-gasolina-4p-automatico-659229023,"São José, 
										Kobrasol",R$ 67.900,FIAT FREEMONT 2013/2014 2.4 PRECISION 16V GASOLINA 4P AUTOMÁTICO - 2014
https://img.olx.com.br/thumbs256x256/76/767015007221867.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-weekend-adventure-2007-completa-702900680,"São José, 
										Serraria",R$ 19.200,Fiat Palio weekend adventure 2007 completa - 2007
https://img.olx.com.br/thumbs256x256/39/398909111378960.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-attractive-1-4-8v-697092038,"Palhoça, 
										Caminho Novo",R$ 30.900,Idea ATTRACTIVE 1.4 8V - 2013
https://img.olx.com.br/thumbs256x256/58/586928119847677.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-2015-1-0-mpi-attractive-8v-flex-4p-manual-703803911,"São José, 
										Fazenda Santo Antônio",R$ 26.900,PALIO 2014/2015 1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL - 2015
https://img.olx.com.br/thumbs256x256/76/762015000437886.jpg,https://(null).olx.com.br/brasil/(null)/palio-fire-1-0-8v-flex-4p-679894237,Kobrasol,R$ 24.890,Palio Fire 1.0 8V (Flex) 4p
https://img.olx.com.br/thumbs256x256/33/339903115023553.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-ano-97-706390225,"Palhoça, 
										Centro",R$ 6.000,Palio ano 97 - 1997
https://img.olx.com.br/thumbs256x256/64/641003000130961.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2018-2018-1-8-16v-evo-flex-freedom-automatico-706345852,"Palhoça, 
										Ponte do Imaruim",R$ 75.900,TORO 2018/2018 1.8 16V EVO FLEX FREEDOM AUTOMÁTICO - 2018
https://img.olx.com.br/thumbs256x256/51/517912086000109.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2017-2017-1-0-8v-evo-flex-like-manual-694253611,"São José, 
										Jardim Cidade de Florianópolis",R$ 31.900,FIAT MOBI 2017/2017 1.0 8V EVO FLEX LIKE. MANUAL - 2017
https://img.olx.com.br/thumbs256x256/43/434913112873788.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/linea-2015-2016-1-8-essence-16v-flex-4p-automatizado-700153194,"São José, 
										Kobrasol",R$ 43.900,LINEA 2015/2016 1.8 ESSENCE 16V FLEX 4P AUTOMATIZADO - 2016
"https://img.olx.com.br/thumbs256x256/35/358905116719816.jpg,351905119053984.jpg,356905111670579.jpg,357905116483791.jpg,350905114287174.jpg,357905115661979.jpg,353905117859730.jpg,350905117608442.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-uno-2012-706257032,"Palhoça, 
										Rio Grande",R$ 11.999,Repasse uno 2012 - 2012
"https://img.olx.com.br/thumbs256x256/49/493919111052541.jpg,498919114576427.jpg,490919116958131.jpg,493919112528088.jpg,494919119574726.jpg,497919119808483.jpg,495919116622498.jpg,493919115716341.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/baixei-pra-vender-palio-sporting-671414256,"São José, 
										Forquilhinha",R$ 28.000,Baixei pra vender Palio sporting - 2015
https://img.olx.com.br/thumbs256x256/61/61279,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-0-6v-firefly-flex-preto-2018-2019-701056853,"São José, 
										Picadas do Sul",R$ 44.900,FIAT ARGO DRIVE 1.0 6V FIREFLY FLEX Preto 2018/2019 - 2018
https://img.olx.com.br/thumbs256x256/76/767014006235343.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-dobl-2018-2018-1-8-mpi-essence-7l-16v-flex-4p-manual-662795894,"São José, 
										Campinas",R$ 65.350,FIAT DOBLÒ 2018/2018 1.8 MPI ESSENCE 7L 16V FLEX 4P MANUAL - 2018
https://img.olx.com.br/thumbs256x256/75/750014001684296.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-attrac-1-4-8v-670522346,"Palhoça, 
										Caminho Novo",R$ 33.900,Grand Siena ATTRAC. 1.4 8V - 2013
https://img.olx.com.br/thumbs256x256/75/756014007307459.jpg,https://(null).olx.com.br/brasil/(null)/siena-4p-fire-flex-1-0-8v-flex-609559273,Kobrasol,R$ 16.900,Siena 4p Fire Flex 1.0 8V (Flex)
"https://img.olx.com.br/thumbs256x256/19/196919107599592.jpg,196919108802918.jpg,191919109798477.jpg,197919101875687.jpg,198919105849556.jpg,198919108922325.jpg,197919100938391.jpg,193919105786144.jpg,190919102896194.jpg",https://(null).olx.com.br/brasil/(null)/argo-drive-1-0-hatch-4p-flex-679417463,Kobrasol,R$ 42.790,Argo Drive 1.0 Hatch 4p (Flex)
https://img.olx.com.br/thumbs256x256/75/751014007775187.jpg,https://(null).olx.com.br/(null)/(null)/bravo-essence-1-8-16v-dualogic-flex-666820403,"3, 
										Kobrasol",R$ 41.790,Bravo Essence 1.8 16V Dualogic (Flex)
"https://img.olx.com.br/thumbs256x256/75/751014006064687.jpg,759014001437175.jpg,755014004769170.jpg,753014002856635.jpg,753014007677172.jpg,756014003292489.jpg,755014001233423.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-completo-706003958,"São José, 
										Forquilhas",R$ 6.900,Vendo!!! Palio completo - 1997
https://img.olx.com.br/thumbs256x256/24/244916039703721.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-2004-705913925,"Biguaçu, 
										Fundos",R$ 3.500,Palio fire 2004 - 2004
https://img.olx.com.br/thumbs256x256/71/715902092631095.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-completa-impecavel-confira-705909875,Palhoça,R$ 11.500,Palio weekend completa impecável Confira - 2002
https://img.olx.com.br/thumbs256x256/75/758014003130480.jpg,https://(null).olx.com.br/brasil/(null)/uno-sporting-1-4-8v-flex-4p-680545681,Kobrasol,R$ 30.490,Uno Sporting 1.4 8V (Flex) 4p
https://img.olx.com.br/thumbs256x256/77/775016006084930.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-2017-2017-1-3-firefly-flex-sporting-4p-manual-705883264,"São José, 
										Campinas",R$ 41.900,UNO 2017/2017 1.3 FIREFLY FLEX SPORTING 4P MANUAL - 2017
https://img.olx.com.br/thumbs256x256/20/206920105480003.jpg,https://(null).olx.com.br/brasil/(null)/strada-working-1-4-flex-705881412,Kobrasol,R$ 33.590,Strada Working 1.4 (Flex)
https://img.olx.com.br/thumbs256x256/21/215921102275551.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-baixa-entrada-score-baixo-652541530,"São José, 
										Barreiros",R$ 6.789,Palio Baixa Entrada Score Baixo - 2011
"https://img.olx.com.br/thumbs256x256/22/225922108508449.jpg,227922106851217.jpg,228922108244166.jpg,228922106745939.jpg,229922103897855.jpg,221922101881789.jpg,222922100405108.jpg,221922109467812.jpg,227922105555087.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-drive-manual-653936965,"São José, 
										Campinas",R$ 40.900,FIAT ARGO 2018/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
https://img.olx.com.br/thumbs256x256/75/755014009473852.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-economy-2009-705821649,"Guaporanga, Biguaçu, 
										Cachoeiras (Guaporanga)",R$ 12.500,Uno Mille Economy 2009 - 2009
"https://img.olx.com.br/thumbs256x256/77/777016009520456.jpg,777016009960754.jpg,775016001444852.jpg,775016009968171.jpg,773016008952721.jpg,774016007476040.jpg,773016009478590.jpg,773016000955271.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-furgao-work-hard-1-4-675528599,"São José, 
										Kobrasol",R$ 50.900,Fiorino Furgão Work. HARD 1.4  - 2018
https://img.olx.com.br/thumbs256x256/78/782017006210017.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2018-1-0-firefly-flex-drive-manual-655324779,"São José, 
										Barreiros",R$ 41.900,FIAT ARGO 2018/2018 1.0 FIREFLY FLEX DRIVE MANUAL - 2018
https://img.olx.com.br/thumbs256x256/74/740013006161558.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-hlx-1-8-8v-687965633,"São José, 
										Roçado",R$ 19.900,Idea HLX 1.8 8V - 2007
"https://img.olx.com.br/thumbs256x256/49/491919113537105.jpg,490919111674987.jpg,492919112060424.jpg,495919113098462.jpg,494919117630381.jpg,496919111338220.jpg,498919119019928.jpg,493919117793401.jpg,496919119201613.jpg",https://(null).olx.com.br/brasil/(null)/strada-hard-working-1-4-flex-cabine-simples-687500947,Kobrasol,R$ 45.790,Strada Hard Working 1.4 (Flex) (Cabine Simples)
"https://img.olx.com.br/thumbs256x256/35/351905117524802.jpg,355905111618078.jpg,350905117138231.jpg,350905113278712.jpg,351905111802031.jpg,352905110325350.jpg,359905115276113.jpg,353905117371988.jpg,352905112842337.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-completo-ano-2007-705677955,"Palhoça, 
										Ponte do Imaruim",R$ 15.000,Fiat palio completo ano 2007 - 2008
"https://img.olx.com.br/thumbs256x256/77/773016005514927.jpg,777016009780295.jpg,778016006128972.jpg,776016009082334.jpg,773016008957870.jpg,772016006991608.jpg,775016008950453.jpg,777016007605653.jpg",https://(null).olx.com.br/brasil/(null)/idea-adventure-1-8-16v-flex-699724248,Kobrasol,R$ 32.890,Idea Adventure 1.8 16V (Flex)
https://img.olx.com.br/thumbs256x256/75/755013007678147.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/alugo-para-uber-e-aplicativo-705604082,"Palhoça, 
										Centro",R$ 2.000,Alugo Para Uber e Aplicativo - 2014
https://img.olx.com.br/thumbs256x256/75/756013002031599.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-batido-motor-fire-705589819,"São José, 
										Colônia Santana",R$ 39.790,Vendo Palio batido motor fire - 2002
https://img.olx.com.br/thumbs256x256/74/748013000861189.jpg,https://(null).olx.com.br/brasil/(null)/punto-essence-sp-1-6-16v-flex-4p-680558612,Kobrasol,R$ 24.900,Punto Essence SP 1.6 16V (Flex) 4p
"https://img.olx.com.br/thumbs256x256/74/743013008685990.jpg,741013009538941.jpg,741013008451099.jpg,747013000782999.jpg,743013000162671.jpg,747013009306318.jpg,740013009927780.jpg,743013003009621.jpg",https://(null).olx.com.br/brasil/(null)/palio-fire-1-0-8v-flex-4p-615719574,Kobrasol,R$ 22.990,Palio Fire 1.0 8V (Flex) 4p
https://img.olx.com.br/thumbs256x256/58/583928117671715.jpg,https://(null).olx.com.br/brasil/(null)/palio-attractive-1-4-8v-flex-704617132,Kobrasol,R$ 67.900,Palio Attractive 1.4 8V (Flex)
https://img.olx.com.br/thumbs256x256/74/749013008733253.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/freemont-7-l-baixa-km-705535406,"São José, 
										Roçado",R$ 24.900,Freemont 7 L. Baixa KM - 2015
https://img.olx.com.br/thumbs256x256/74/746013007497652.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-1-4-705416116,"São José, 
										Barreiros",R$ 15.800,Idea 1.4 - 2006
https://img.olx.com.br/thumbs256x256/74/749013008844198.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2018-2019-1-8-16v-evo-flex-endurance-at6-662805638,"São José, 
										Campinas",R$ 74.900,FIAT TORO 2018/2019 1.8 16V EVO FLEX ENDURANCE AT6 - 2019
https://img.olx.com.br/thumbs256x256/74/743013007581720.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-attra-italia-1-4-619612649,"São José, 
										Kobrasol",R$ 28.890,Palio ATTRA./ITÁLIA 1.4  - 2013
https://img.olx.com.br/thumbs256x256/74/746013005623426.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/doblo-adventure-705350280,Biguaçu,R$ 33.000,Doblo Adventure - 2011
https://img.olx.com.br/thumbs256x256/25/259925105974569.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1999-reliquia-705309864,"São José, 
										Ipiranga",R$ 10.400,Palio 1999 relíquia!! - 1999
https://img.olx.com.br/thumbs256x256/53/533923116530884.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-drive-gsr-705302370,"São José, 
										Ipiranga",R$ 38.000,Fiat Mobi Drive GSR - 2019
https://img.olx.com.br/thumbs256x256/25/257925102272642.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-economy-fire-705257202,Santo Amaro da Imperatriz,R$ 13.500,Palio ECONOMY Fire - 2012
"https://img.olx.com.br/thumbs256x256/77/770016008013556.jpg,778016009474882.jpg,775016006005428.jpg,773016008958790.jpg,775016008805976.jpg,770016003171381.jpg,779016004340779.jpg,778016005817460.jpg,779016007998201.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-2014-1-0-mpi-attractive-8v-flex-4p-manual-705248274,"São José, 
										Campinas",R$ 29.900,PALIO 2014/2014 1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL - 2014
https://img.olx.com.br/thumbs256x256/77/775908095733598.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-locker-oportunidade-705213390,"São José, 
										Fazenda Santo Antônio",R$ 25.000,Palio Weekend Adventure locker Oportunidade - 2009
https://img.olx.com.br/thumbs256x256/73/736012003104411.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-1-8-689179901,"São José, 
										Picadas do Sul",R$ 46.890,Fiat Idea Adventure 1.8 - 2016
https://img.olx.com.br/thumbs256x256/34/346904115355022.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2016-2017-1-8-16v-evo-flex-freedom-automatico-698760883,"São José, 
										Fazenda Santo Antônio",R$ 69.900,TORO 2016/2017 1.8 16V EVO FLEX FREEDOM AUTOMÁTICO - 2017
https://img.olx.com.br/thumbs256x256/02/020925022674290.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-2009-2010-1-4-mpi-fire-elx-weekend-8v-flex-4p-manual-689024218,"São José, 
										Jardim Cidade de Florianópolis",R$ 27.900,FIAT PALIO 2009/2010 1.4 MPI FIRE ELX WEEKEND 8V FLEX 4P MANUAL - 2010
https://img.olx.com.br/thumbs256x256/47/477917119052795.jpg,https://(null).olx.com.br/brasil/(null)/uno-mille-fire-economy-1-0-flex-4p-669124922,Kobrasol,R$ 19.900,Uno Mille Fire Economy 1.0 (Flex) 4p
https://img.olx.com.br/thumbs256x256/74/744013003069721.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-2010-2010-1-4-mpi-elx-8v-flex-4p-manual-543510233,"São José, 
										Campinas",R$ 22.900,FIAT PALIO 2010/2010 1.4 MPI ELX 8V FLEX 4P MANUAL - 2010
https://img.olx.com.br/thumbs256x256/72/722011000610833.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-atractive-1-0-2014-704967350,"Palhoça, 
										Pagani",R$ 28.500,Palio atractive 1.0 2014 - 2014
https://img.olx.com.br/thumbs256x256/72/728011000803244.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lindo-fiat-idea-adventure-704882783,"São José, 
										Areias",R$ 27.000,Lindo Fiat Idea Adventure - 2011
https://img.olx.com.br/thumbs256x256/71/717010009816903.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-2013-2014-1-4-mpi-attractive-8v-flex-4p-manual-692332386,"São José, 
										Barreiros",R$ 33.900,FIAT GRAND SIENA 2013/2014 1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL - 2014
https://img.olx.com.br/thumbs256x256/72/727010005774785.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/500-cult-1-4-8v-643931095,"São José, 
										Campinas",R$ 33.900,500 Cult 1.4 8V - 2013
https://img.olx.com.br/thumbs256x256/70/704009002347921.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/doblo-1-8-adventure-697032129,"São José, 
										Campinas",R$ 24.900,Doblo 1.8 Adventure - 2006
https://img.olx.com.br/thumbs256x256/24/247916036413071.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2017-2018-2-4-16v-multiair-flex-blackjack-automatico-704759960,"São José, 
										Barreiros",R$ 85.900,TORO 2017/2018 2.4 16V MULTIAIR FLEX BLACKJACK AUTOMÁTICO - 2018
https://img.olx.com.br/thumbs256x256/71/716010005599623.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2011-12-704644357,"São José, 
										Forquilhinha",R$ 18.900,Palio 2011/12 - 2011
https://img.olx.com.br/thumbs256x256/70/701009003984588.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-704589440,"São José, 
										Areias",R$ 10.500,Venda - 2006
https://img.olx.com.br/thumbs256x256/71/710010006752621.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-704534702,"Guaporanga, Biguaçu, 
										Saudade",R$ 21.500,Vendo - 2009
https://img.olx.com.br/thumbs256x256/31/314923036475774.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-sporting-1-8-704452221,"São José, 
										Picadas do Sul",R$ 38.990,Fiat Bravo SPORTING 1.8 - 2013
https://img.olx.com.br/thumbs256x256/70/707009005113009.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-doblo-704388387,"São José, 
										Roçado",R$ 17.800,Vendo doblo - 2003
https://img.olx.com.br/thumbs256x256/70/704009009190836.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-baixa-entrada-score-baixo-652542963,"São José, 
										Barreiros",R$ 6.982,Palio Baixa Entrada Score baixo - 2013
https://img.olx.com.br/thumbs256x256/70/702009001094636.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bravo-t-jet-1-4-704339532,"São José, 
										Campinas",R$ 36.900,Bravo T-JET 1.4  - 2012
https://img.olx.com.br/thumbs256x256/70/703009007835033.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-stilo-segundo-dono-704196689,"São José, 
										Barreiros",R$ 19.900,Vendo carro stilo segundo dono - 2010
https://img.olx.com.br/thumbs256x256/70/704009008080436.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-704177215,"Palhoça, 
										Bela Vista",R$ 10.000,Vendo - 2003
https://img.olx.com.br/thumbs256x256/70/706009005542974.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-essence-dualogic-1-6-8v-655292980,"São José, 
										Campinas",R$ 25.900,Siena ESSENCE Dualogic 1.6 8V - 2011
https://img.olx.com.br/thumbs256x256/42/420902088317454.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-2006-704075528,"Biguaçu, 
										Universitário",R$ 11.900,Uno Mille Fire 2006 - 2006
https://img.olx.com.br/thumbs256x256/70/707009000769911.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-93-704043753,"Palhoça, 
										Barra do Aririú",R$ 3.000,Uno 93 - 1993
https://img.olx.com.br/thumbs256x256/70/708009000921468.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-uno-vivace-11-12-704043373,"Palhoça, 
										Pedra Branca",R$ 19.500,Vendo uno vivace 11/12 - 2012
https://img.olx.com.br/thumbs256x256/69/697008006182268.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-troco-ou-alugo-para-motoristas-de-app-647254141,"Biguaçu, 
										Morro da Bina",R$ 27.999,Vendo/Troco ou Alugo para motoristas de App - 2015
https://img.olx.com.br/thumbs256x256/70/704008008137009.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-96-703977271,Biguaçu,R$ 5.800,Vendo palio 96 - 1996
https://img.olx.com.br/thumbs256x256/95/957926098468694.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-703950653,"Biguaçu, 
										Morro da Bina",R$ 5.500,Vende-se - 1999
https://img.olx.com.br/thumbs256x256/69/690008005686280.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-2012-completo-com-gnv-quitado-703859257,"São José, 
										Campinas",R$ 19.900,Uno 2012 Completo com GNV QUITADO - 2012
https://img.olx.com.br/thumbs256x256/69/698008005571895.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bravo-essence-lindo-659033754,Biguaçu,R$ 24.800,Bravo essence lindo - 2012
https://img.olx.com.br/thumbs256x256/69/693008000841679.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-economy-fire-1-0-completo-2013-azul-703821068,"São José, 
										Barreiros",R$ 20.600,Fiat Palio Economy Fire 1.0 Completo 2013 Azul - 2013
https://img.olx.com.br/thumbs256x256/68/687007002041201.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/linda-freemont-703798488,"Palhoça, 
										Centro",R$ 47.000,Linda Freemont - 2012
https://img.olx.com.br/thumbs256x256/68/686007006983566.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-703749445,"Palhoça, 
										Jardim Eldorado",R$ 13.900,Venda - 2013
https://img.olx.com.br/thumbs256x256/68/683007009619622.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/brava-703730992,"Palhoça, 
										Jardim Eldorado",R$ 24.500,Brava - 2002
https://img.olx.com.br/thumbs256x256/67/679006000603526.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-2002-703075971,"Palhoça, 
										Centro",R$ 20.000,Palio Weekend 2002 - 2002
